Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
475,5,-0.00483,-2.95e-4,likeLTD,Present,2,E,30,3,D,E,NA,NA,9,1,NA,NA,-0.00437,0.0316,-0.00197,0.00196,-0.0138,-0.00448,-3.02e-4,0.0127,-0.00531,0.0118,-0.00764,-0.0058,-0.00119,-0.00685,-0.0112
475,5,-3.21942990646e-6,-1.97e-7,EFM,Absent,2,E,30,3,D,E,NA,NA,9,1,NA,NA,6.71828059015646e-7,-3.91685174567011e-6,8.46293479919685e-7,-2.02710427055949e-6,2.01867394549648e-7,2.6213862032781e-8,1.64548541849462e-8,-1.62523344082076e-6,7.97129050801407e-7,2.63185056035099e-7,2.15297376038795e-7,-5.71850278728943e-7,3.85636655337075e-7,8.09180377670687e-7,6.88523664110044e-7
475,5,0.00138881705219531,8.48e-5,EFM,Present,2,E,30,3,D,E,NA,NA,9,1,NA,NA,4.01264478872834e-5,-2.2388028553982e-4,-3.6152382891501e-4,5.37537894395994e-5,1.6131980611968e-4,2.0540645529715e-4,8.04672718633882e-5,4.1588382726224e-4,3.7979271540576e-4,1.0993729247844e-4,5.00535123687567e-5,1.4900048882253e-4,-9.61068120588696e-5,1.9123998310476e-4,2.333463886594e-4
475,5,4.21e-4,2.57e-5,likeLTD,Absent,2,E,30,3,D,E,NA,NA,9,1,NA,NA,0.0121,0.0363,0.00507,-0.0301,-0.0039,-0.00506,-0.00093000000000000005,0.00424,-0.00411,0.0204,-0.00397,-0.0167,-2.99e-4,-0.00349,-0.00903
475,5,15.7,0.822,likeLTD,Present,2,D,30,27,D,E,NA,NA,9,1,NA,NA,0.716,2.01,1.07,0.429,1.85,1.21,1.98,0.997,0.47,1.43,0.889,-0.231,0.692,1.18,1.05
475,5,15.7,0.822,likeLTD,Absent,2,D,30,27,D,E,NA,NA,9,1,NA,NA,0.729,1.98,1.08,0.406,1.85,1.22,1.98,0.998,0.478,1.43,0.893,-0.245,0.7,1.19,1.05
475,5,16.6837790156574,0.873,EFM,Present,2,D,30,27,D,E,NA,NA,9,1,NA,NA,0.750261164921633,1.92954514101718,1.11271698390733,0.508857743972663,1.81922685854254,1.23932892529548,2.03108068356003,1.06210109595434,0.524279220107924,1.80866939513019,0.893348615866247,-0.0377604417262678,0.750811625019823,1.2401805610655,1.05113144302279
475,5,16.6917692750879,0.874,EFM,Absent,2,D,30,27,D,E,NA,NA,9,1,NA,NA,0.750980885006106,1.92956979856006,1.11332129179815,0.509476291389072,1.81992190141763,1.24019195146907,2.03185795292019,1.06183957982076,0.524516768899317,1.80920850827176,0.893544505884068,-0.0368955389272671,0.750957178401893,1.2411304890268,1.05214771115025
476,1,1.15,0.0602,likeLTD,Absent,2,D,30,3,A,D,NA,NA,9,1,NA,NA,-0.00663,0.0411,-0.021,0.048,-0.0435,1.06,-0.136,-0.112,0.0244,-0.0538,0.082,0.0489,0.0109,0.243,-0.0372
476,1,0.945325825201537,0.0495,EFM,Present,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0188047977875792,0.0112534833085446,-0.0200087787709985,-0.0028241570155117,-0.0797750399317143,0.830284283952231,-0.0630419695300649,-0.0486187002945012,0.0193589840871198,-0.0778056008073449,0.096505489565282,0.0157716237486502,0.0223466540005716,0.247269535970437,-0.0241947808687452
476,1,1.1808605884636,0.0618,EFM,Absent,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0349215004123268,0.0113882925312903,-0.0142693306064822,-3.0413148893203e-4,-0.0754370018708391,1.02410805570504,-0.0785322445805059,-0.0745511099523763,0.0228742152263488,-0.0775096681043023,0.0839675592715991,0.0146946277055049,0.0485350332446975,0.288970712899021,-0.0279959219287885
476,1,0.819,0.0429,likeLTD,Present,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0633,0.0276,-0.0141,-0.0135,0.0228,1.01,-0.0962,-0.112,0.00751,-0.152,-0.121,0.0259,0.0252,0.173,-0.0304
476,1,14.1168063085329,0.81,EFM,Absent,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.71036910855550806,1.4416672193882,1.04997047501827,1.72276931414405,0.798330537377507,1.14989614112511,1.73209547437347,1.2894528839865,0.490997417015168,1.22955447435441,1.14231279597175,1.72428286095979,0.783094085722985,-2.04919834444245,0.901211864982686
476,1,14.1515876206557,0.812,EFM,Present,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.711595007135437,1.44096729421041,1.0479673349192,1.73540064050043,0.801234223516532,1.09438618497518,1.72523200615046,1.30359685210371,0.486753658444713,1.2308175924893,1.14424626235128,1.723751487188,0.797804177602971,-1.99680750705929,0.904642406127357
476,1,13.8,0.792,likeLTD,Absent,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.725,1.41,1.01,1.61,0.907,1.17,1.67,1.23,0.5,1.29,1.09,1.69,0.75,-2.22,0.96
476,1,13.8,0.792,likeLTD,Present,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.725,1.42,1.02,1.6,0.92,1.16,1.67,1.18,0.509,1.37,1.07,1.69,0.726,-2.2,0.961
477,2,0.0981,0.00514,likeLTD,Present,2,D,30,3,A,D,NA,NA,9,1,NA,NA,-0.239,8.68e-4,0.0496,-0.00603,-0.131,4.83e-4,-0.0496,0.152,-0.0367,0.192,0.0334,0.0218,0.0441,0.00126,0.0648
477,2,0.517097190583843,0.0271,EFM,Absent,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0459274511600306,0.0353865574800389,-0.0159157142759902,0.0264488623946316,-0.0272274814215558,-0.0227553266181783,-0.0439044152052035,-0.00233224114752555,0.0118045599503407,0.0144843835741157,-0.0381035207783192,0.0253556178244721,0.0438343228232598,-0.0127486054550498,0.476842740278775
477,2,0.0642,0.00336,likeLTD,Absent,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0587,-0.0338,0.0301,-0.011,0.106,-0.00736,-0.00765,-0.106,0.0442,0.0155,-0.051,-0.00565,-0.0468,0.0155,0.0633
477,2,0.348118883461068,0.0182,EFM,Present,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0772160930604919,0.0282616393435877,0.0480310971149494,0.0255990004216703,-0.0258271739720631,-0.0165619187152894,-0.0717015725119311,-0.0271806609398358,0.00808901864059769,-0.0193243496188356,-0.0542461730841401,0.020645825437378,0.0740973130522189,-0.0266560896021158,0.307676834834384
477,2,14.9616093665773,0.858,EFM,Absent,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.718476173996366,1.45698559157368,1.36394757637179,1.52874198051583,0.815673995054524,0.911744432791913,1.66288285609546,1.11247744196184,0.458030101149777,1.62033570252728,-0.961180339309071,1.66177203718826,0.802511336805592,1.18073518019549,0.628475299658558
477,2,15.0914660436568,0.866,EFM,Present,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.724119595029201,1.44967089306154,1.42450389587926,1.53115995396571,0.812614398180134,0.914008719823502,1.66474425432641,1.10708798376014,0.459988755004243,1.57624012018207,-0.969830560839228,1.66282126784902,0.803597507949258,1.16758443155257,0.763154827932994
477,2,14.4,0.826,likeLTD,Absent,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.919,1.41,1.38,1.51,0.919,0.89,1.67,0.921,0.481,1.38,-1.34,1.62,0.732,1.15,0.776
477,2,14.4,0.826,likeLTD,Present,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.93,1.41,1.36,1.52,0.943,0.897,1.68,0.902,0.494,1.36,-1.34,1.63,0.713,1.16,0.773
478,3,2.43016214325779,0.127,EFM,Present,2,D,30,3,A,D,NA,NA,9,1,NA,NA,-0.0108249182322996,-0.0422011270289345,0.0174637252727777,-0.0730413882319004,0.754174607515414,-0.00593171412180922,0.613132805310702,-0.113768187826858,0.079834792893607,0.228371358147178,0.188328720641111,0.0221349406533228,0.184191578622699,-0.0958206553294605,0.684117604972245
478,3,2.43595781437556,0.128,EFM,Absent,2,D,30,3,A,D,NA,NA,9,1,NA,NA,-0.010441882083107,-0.0430148028165239,0.0163899469099341,-0.0728213909865103,0.754201701324865,-0.00608730344825002,0.61701746791778,-0.113965096060942,0.0796100669526357,0.228403091613843,0.187866351085794,0.022111211792716,0.183074831984039,-0.0955346074953689,0.689148227684653
478,3,2.46,0.129,likeLTD,Present,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0804,-0.214,0.0363,-0.131,1.22,0.0962,0.456,-0.179,0.0219,0.278,0.172,-0.02,0.235,-0.127,0.534
478,3,2.45,0.128,likeLTD,Absent,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0862,-0.19,0.0948,-0.114,1.11,0.113,0.402,-0.152,0.0161,0.301,0.177,-0.0106,0.305,-0.142,0.455
478,3,15.1370928254769,0.868,EFM,Present,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.754153351535711,1.45804212358794,1.07525626527665,1.5955689286723,0.575071122652214,0.967201097004249,1.7382042098068,1.14679174535326,0.537231849354773,-0.431804979260666,1.089663259554,1.71733112372024,0.706187203144669,1.19049175562768,1.01770376944707
478,3,15.1381631824733,0.869,EFM,Absent,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.756366838741524,1.45556857753824,1.07279354072207,1.59596220082615,0.5710932673258,0.967206770853979,1.74360357248845,1.1452837816080501,0.536049163141279,-0.427423824429357,1.08831937619686,1.71654260826453,0.701820933795261,1.19094609414955,1.0240302812509
478,3,15.1,0.866,likeLTD,Absent,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.776,1.42,1.05,1.54,0.915,1,1.63,1.13,0.507,-0.449,1.07,1.66,0.827,1.12,0.88
478,3,15.1,0.866,likeLTD,Present,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.79,1.42,1.05,1.55,0.906,0.999,1.62,1.14,0.516,-0.495,1.08,1.67,0.793,1.13,0.894
479,4,0.00526,2.75e-4,likeLTD,Absent,2,D,30,3,A,D,NA,NA,9,1,NA,NA,-0.00529,-0.0147,0.00763,-0.00246,-0.00208,-0.0148,0.00613,0.00857,-0.0013,0.0129,0.00412,6e-4,0.00446,-0.00353,0.00507
479,4,-0.00494630543370839,-2.59e-4,EFM,Present,2,D,30,3,A,D,NA,NA,9,1,NA,NA,-0.00108291031085308,-3.0681831131597e-5,-3.0674839102416e-4,-9.67433589670395e-5,-1.5771435812586e-4,-8.639019005259e-4,-3.2628548330652e-4,6.65384452724286e-5,-7.4322700980833e-4,-3.8045564727157e-4,-3.3907201584558e-4,-4.05205075781393e-5,-5.7402340757986e-4,5.43791990459601e-5,-1.2493885600833e-4
479,4,7.76036087001281e-9,4.06e-10,EFM,Absent,2,D,30,3,A,D,NA,NA,9,1,NA,NA,-1.69549657341625e-6,8.57973394908029e-7,-9.51590690320547e-7,-1.25720530781874e-6,4.64439676410745e-7,-4.92979548366536e-7,-7.10344751464142e-7,1.14424554673988e-6,-4.44072187349906e-7,-1.47519378893085e-6,7.18343072479918e-7,1.37428446522561e-6,1.30758333225321e-6,-3.46174800080365e-7,1.51394852137142e-6
479,4,-0.0148,-7.75e-4,likeLTD,Present,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.00704,0.0533,-0.0263,0.0039,-0.0164,0.0434,-0.0188,-0.00516,-0.0081,-0.0394,-0.0247,0.00369,0.00132,0.00947,0.00197
479,4,15.1,0.866,likeLTD,Present,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.808,1.5,1.15,1.66,0.777,1.09,-0.445,1.17,0.555,1.28,1.06,1.69,0.727,1.22,0.861
479,4,15.1,0.866,likeLTD,Absent,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.816,1.51,1.15,1.66,0.757,1.1,-0.446,1.18,0.539,1.32,1.03,1.68,0.724,1.23,0.865
479,4,15.1036894128738,0.867,EFM,Present,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.87338422129955,1.49763537320955,1.16301187834009,1.70939797842296,0.794921938542055,1.08474242325757,-0.535019463567465,1.14994756622436,0.554347777181999,1.3193834749209,1.04929585829513,1.68463425789643,0.698855116623975,1.22602486471605,0.833126147510697
479,4,15.1088077596947,0.867,EFM,Absent,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.873873261899329,1.49778889859552,1.1633617027709,1.70987150129282,0.795082059023293,1.08508128419631,-0.534706811006046,1.14976377838692,0.554749918092036,1.31974251696942,1.04964704851064,1.68474033161908,0.699122377660935,1.22752417405467,0.833165717628846
480,5,0.985174548143708,0.0516,EFM,Present,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0416043816572099,0.0524932698016267,0.260640081306549,0.0270605311274123,-0.3270337326821,0.851584181561077,-0.0494157410507716,-0.00115137798807206,0.0277011934556186,-0.0399312839226485,0.0924770156286277,0.0620473635628112,0.00294766779047987,-0.0240815736395495,0.00823257153543588
480,5,1.30396382844214,0.0683,EFM,Absent,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.051394063533569,0.0403111230588267,0.431860174428223,0.0293771202730988,-0.157761678214588,0.925592835870687,-0.0643102773039472,-0.00555331521043193,0.0346393102199141,-0.0929250261438398,0.107224926863095,0.0221424263981903,-0.00527973271266104,-0.0220994622266884,0.00935133960869308
480,5,1.22,0.0639,likeLTD,Absent,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0523,0.0641,0.286,-0.00335,-0.109,0.978,-0.11,-0.0135,-0.025,0.0329,0.109,0.0184,-0.0354,-0.0194,-0.00126
480,5,1.09,0.0571,likeLTD,Present,2,D,30,3,A,D,NA,NA,9,1,NA,NA,0.0946,0.0542,0.252,0.0398,-0.275,0.929,-0.079,0.0108,-0.00245,-0.00448,0.119,-0.0428,-0.00913,-0.0126,0.0182
480,5,13.7,0.786,likeLTD,Absent,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.676,1.57,1.14,1.53,0.767,0.866,1.68,1.05,0.579,0.945,0.981,1.22,-1.21,1.11,0.811
480,5,13.6,0.78,likeLTD,Present,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.688,1.55,1.12,1.54,0.694,0.89,1.7,1.08,0.582,0.96,1.01,1.18,-1.29,1.12,0.827
480,5,14.6266363782178,0.839,EFM,Absent,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.721508292630557,1.53421081717999,1.08352108135663,1.58447983533843,0.847119296422088,0.92973947312355,1.76297290461254,1.13378212119465,0.515126118714265,1.15823940004618,1.07354148039655,1.06385730253582,-0.797307419308973,1.15382782571895,0.862017848256581
480,5,14.4903351542052,0.831,EFM,Present,2,A,30,27,A,D,NA,NA,9,1,NA,NA,0.735345975555146,1.52569233065523,1.1045549085298,1.59900028374055,0.745164971496315,0.940450687863512,1.77656320206371,1.14639685992315,0.520419086215967,1.11753743363212,1.08442221279489,0.998446576274803,-0.837220353658088,1.16140842744834,0.872152551669736
481,1,10.1971477816818,0.534,EFM,Absent,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.254007355402777,1.28304768898534,0.888976736815279,0.389410173444962,1.02051351111558,0.485491775022976,1.58795875598363,0.192398389489773,-0.00412792686768602,0.926668789200434,0.53548186428814,0.878988391431315,0.393769700300164,0.649617425715805,0.714945151353341
481,1,11.4,0.597,likeLTD,Absent,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.264,1.36,0.881,0.21,1.01,0.479,2.1,0.301,0.0568,1.52,0.544,0.987,0.228,0.721,0.758
481,1,6.97060833028871,0.397,EFM,Absent,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.273224486095544,0.752154326524898,0.37422842591755,0.439654562464997,0.31649692814612,0.820873506491276,1.05841215122129,0.140891956443715,0.579983412866632,0.345928350624895,0.541378794616311,0.373369774125361,0.14682141044272,0.140404457784564,0.666785786522836
481,1,6.97585588635614,0.397,EFM,Present,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.279353449096196,0.753418568461173,0.457704149725769,0.420513452966644,0.374872903740249,0.912944271782358,1.01637228515886,0.138480995871654,0.622931205815788,0.357305781558739,0.491377680327209,0.344834721241295,0.0125304770360542,0.100930382483887,0.692285561090267
481,1,7.98,0.454,likeLTD,Absent,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.289,0.79,0.387,0.559,0.305,0.98,1.41,0.422,0.622,0.429,0.685,0.313,-0.0226,0.195,0.62
481,1,12.2,0.639,likeLTD,Present,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.292,1.5,0.971,0.0968,0.825,0.592,2.51,0.48,-0.0489,1.65,0.637,0.947,0.166,0.698,0.871
481,1,5.7,0.348,likeLTD,Absent,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.307,0.237,0.74,0.524,-0.145,0.425,0.513,0.135,0.707,0.964,0.662,0.0671,0.141,0.101,0.324
481,1,6.08718512069879,0.372,EFM,Absent,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.320552810230061,0.260610953753448,0.699441557147343,0.598852364366554,-0.0495412281718622,0.472846011209226,0.43989490987241,0.337866344945479,0.594913191241868,0.990221795612082,0.605612189976346,0.239087232606055,0.163575132253369,0.138294597836052,0.274957257820353
481,1,7.99,0.455,likeLTD,Present,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.361,0.606,0.466,0.78,0.653,1.01,1,0.227,0.718,0.121,0.575,0.335,0.249,0.358,0.53
481,1,11.1491681197828,0.584,EFM,Present,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.366424818522373,1.86495893874845,1.12221975003838,0.477567344377697,0.784139650628617,0.740690017305597,1.25884594083073,0.186801445257013,0.2337883760538,1.02620793509378,0.887552819566098,0.113548934946715,0.417660505419065,0.790736460373179,0.878025182621337
481,1,6.13,0.374,likeLTD,Present,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.395,0.43,0.84,0.417,-0.272,0.633,0.984,0.334,0.626,0.656,0.704,-0.0518,0.0923,-0.0562,0.395
481,1,6.49892988387986,0.397,EFM,Present,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.411611566263526,0.923732491243634,0.688599032981848,0.613512282742684,-0.246841552771606,0.801538244069767,0.0514863697843964,0.400545346509145,0.677122077117889,1.06525456803387,1.00022070937442,-0.660866659028776,0.18036190508819,0.202492191234369,0.390161311236507
482,2,8,0.456,likeLTD,Absent,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.134,0.822,0.691,0.326,0.403,0.882,0.951,0.167,0.262,0.427,0.788,0.774,0.234,0.269,0.874
482,2,8.56,0.487,likeLTD,Present,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.144,0.907,0.812,0.345,0.387,0.82,0.736,0.285,0.432,0.455,0.727,0.959,0.296,0.302,0.95
482,2,6.74122027467712,0.384,EFM,Present,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.180099489176576,0.703673023173728,0.520657202048758,0.122938070976954,0.364051575376319,0.896011755639426,0.943492112029791,-0.0152244330896868,0.518809142413584,0.465235997027558,0.584182514685708,0.471703821131507,0.123356939830872,0.181076714310958,0.681156349945071
482,2,6.64663595054728,0.379,EFM,Absent,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.190832733795967,0.730747807536433,0.448312669018866,0.160942458218407,0.288273607321781,0.832424421888235,0.942700157619168,0.057774280927491,0.483837558349992,0.413050613083566,0.603271647050817,0.45515529481693,0.214776583367935,0.179679069442245,0.644857048109449
482,2,6.27330551555361,0.383,EFM,Present,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.266506637192486,0.931591268654175,0.644525708798024,0.803743573582261,-0.0187961445096634,0.60803685068616,-0.212103982419912,0.0571869680625047,0.618094115189888,1.04871343144183,0.864453309020385,0.0295567053570392,-0.0109043563119261,0.139110162267979,0.503591268542383
482,2,5.36,0.327,likeLTD,Absent,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.283,0.187,0.768,0.449,-0.0481,0.36,0.395,-0.0168,0.609,0.776,0.675,0.23,0.0922,0.147,0.452
482,2,5.92173134119483,0.362,EFM,Absent,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.283332811147432,0.306605873350027,0.69059456324413,0.529689396538324,-0.0602969436110064,0.414853807934101,0.435615886038031,0.235725204698233,0.509188509624063,1.00946040605109,0.626746444508435,0.247868252015336,0.151964310058885,0.13686445849904,0.403518361098706
482,2,10.230770974028,0.536,EFM,Absent,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.291058846784553,1.14709000303983,0.883283004929594,0.556337406326297,1.10254168898735,0.557691438044806,1.26314942409413,0.257743409343603,0.195764038298573,0.825064029491233,0.492740844899152,1.00999939630943,0.483540727517439,0.631223561160405,0.533543154801611
482,2,5.95,0.363,likeLTD,Present,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.336,0.568,0.779,0.481,-0.225,0.474,0.26,0.523,0.183,0.718,0.698,0.43,0.299,0.0256,0.4
482,2,11.0639810805585,0.579,EFM,Present,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.370049753492804,1.67555993723465,0.883946247788803,0.735768143514612,1.22232826737666,0.642723724458391,1.04198684362262,0.276378904269226,0.340676249686946,0.85555708604274,0.686220809946668,0.648646919265492,0.384270677633621,0.648287644824341,0.651579871400878
482,2,11.8,0.618,likeLTD,Absent,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.412,1.17,1.1,0.601,1.13,0.61,1.53,0.374,-0.0605,1.43,0.54,1.25,0.532,0.649,0.58
482,2,13.1,0.686,likeLTD,Present,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.518,1.36,1.21,0.527,1.38,0.705,1.84,0.458,-0.0194,1.49,0.6,1.29,0.57,0.59,0.59
483,3,7.66,0.436,likeLTD,Absent,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.0835,1.02,0.456,0.43,0.228,0.871,1.23,0.48,0.624,0.34,0.648,0.139,0.403,0.0266,0.684
483,3,6.9865625880617,0.398,EFM,Present,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.112611156230893,0.808808558739756,0.481510885896167,0.449490989617807,0.352932698292594,0.879998296798767,1.01054118487081,0.209906349515194,0.59880484730096,0.423597435530369,0.359768930009296,0.280884797718561,0.283984986537087,0.0330313944613785,0.700690076542065
483,3,6.89874584941863,0.393,EFM,Absent,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.144605321804092,0.795152508236732,0.391646596689107,0.467516638606148,0.309730808998506,0.836974732893058,0.980456654577217,0.184849898849895,0.571809659025179,0.397571474002173,0.444303345673527,0.345681944264352,0.266435595221013,0.0886164665448093,0.673394204032816
483,3,5.5136004885228,0.337,EFM,Present,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.167527480201207,0.310409777649318,0.64874681003732,0.573178162506509,-0.0441342027778011,0.416892066704622,0.384805732694264,0.229622905899353,0.559937658112771,1.00981466317055,0.55118727770126,0.218594320192161,0.100411601201223,0.0712472264841275,0.315359008745917
483,3,5.79550838048289,0.354,EFM,Absent,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.216588900735543,0.318641877796356,0.654253018059253,0.606140242059116,-0.0512062943773366,0.405741322910568,0.432865325472587,0.278124708237415,0.560141399206517,0.998532095528713,0.628348035113403,0.214542454397336,0.127782971432066,0.078183357359159,0.326828966552194
483,3,5.68,0.347,likeLTD,Absent,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.307,0.323,0.511,0.5,-0.207,0.536,0.425,0.197,0.508,1.1,0.33,0.371,0.209,0.206,0.365
483,3,7.6,0.433,likeLTD,Present,3,C,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.313,0.904,0.47,0.28,0.226,0.757,1.32,0.566,0.627,0.22,0.536,0.245,0.338,0.138,0.653
483,3,10.7728102132515,0.564,EFM,Absent,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.382642524375149,1.18722889736822,0.924080270068409,0.190338195029868,0.937763295078371,0.602567332167178,1.43466725131567,0.368883660103928,0.0156065957309875,0.942855248453508,0.418014976837921,1.18292898190302,0.571285629911866,0.942872086608236,0.671075268299145
483,3,6.8,0.415,likeLTD,Present,3,E,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.47,0.454,0.438,0.638,0.102,0.487,0.546,0.267,0.688,0.98,0.452,0.55,0.0623,0.227,0.437
483,3,12.1,0.634,likeLTD,Absent,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.565,1.31,0.948,-0.159,0.764,0.772,1.89,0.662,-0.203,1.15,0.431,1.57,0.719,1.09,0.591
483,3,12.1618231333514,0.637,EFM,Present,3,D,500,166.66666666666666,C,D,E,NA,1,1,1,NA,0.568298194040613,1.62403414700175,1.03464419044733,0.332798790808602,0.823649393891951,0.771116715320852,1.17917300186345,0.314319371721283,0.297705070792873,0.993800086104088,1.19669254275287,0.617178938956627,0.361715060740439,1.10354472736442,0.94315290154423
